LC_Class_I NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5
10.0 0.43944039940834045 0.5147104859352112 0.5271881818771362 0.3933553397655487 0.2686083912849426 0.40929922461509705
10.0 0.6151644587516785 0.5484340190887451 0.5323834419250488 0.4890058934688568 0.29117873311042786 0.4500330984592438
10.0 0.4702197015285492 0.43816694617271423 0.533399760723114 0.38520559668540955 0.2822703719139099 0.42395806312561035
10.0 0.5423638224601746 0.646996021270752 0.7198747992515564 0.5498562455177307 0.4639489948749542 0.3268713057041168
10.0 0.3258306682109833 0.36127400398254395 0.4123222529888153 0.3458283245563507 0.2187500149011612 0.2931968867778778
10.0 0.626024603843689 0.6077364683151245 0.41112321615219116 0.26492229104042053 0.18056178092956543 0.19061169028282166
10.0 0.46289098262786865 0.4312010407447815 0.5257732272148132 0.3995110094547272 0.3146525025367737 0.4699898064136505
10.0 0.42281442880630493 0.5178434252738953 0.579511284828186 0.30626627802848816 0.2094430923461914 0.4089457094669342
10.0 0.46317288279533386 0.3982430100440979 0.40712907910346985 0.3461723327636719 0.2624779939651489 0.37702053785324097
10.0 0.5211278200149536 0.5071600079536438 0.5648068189620972 0.26710525155067444 0.19390836358070374 0.2994488477706909
10.0 0.5235328078269958 0.5418952107429504 0.6197419762611389 0.52396160364151 0.24223601818084717 0.338491290807724
10.0 0.460801362991333 0.3822633922100067 0.3921249508857727 0.3333333432674408 0.28445062041282654 0.389952689409256
10.0 0.29595017433166504 0.4270104169845581 0.5086672902107239 0.3277811110019684 0.21851852536201477 0.4159732162952423
10.0 0.41083431243896484 0.47579464316368103 0.3355243504047394 0.2671312391757965 0.19450365006923676 0.319915235042572
10.0 0.5263657569885254 0.4644884765148163 0.6368972063064575 0.5560610294342041 0.3269115388393402 0.43279916048049927
10.0 0.5376411080360413 0.7175040245056152 0.6521894931793213 0.4754973351955414 0.3143227696418762 0.5720749497413635
10.0 0.6001182198524475 0.39736658334732056 0.5502551794052124 0.282175213098526 0.2191358357667923 0.2986544668674469
10.0 0.4654102325439453 0.6341297626495361 0.5910897254943848 0.3316423296928406 0.27822232246398926 0.2653329074382782
10.0 0.37697306275367737 0.5144736766815186 0.5568214058876038 0.43854328989982605 0.2897701561450958 0.3739837408065796
10.0 0.4679611325263977 0.49014922976493835 0.519754946231842 0.3168153762817383 0.23333334922790527 0.2401960790157318
10.0 0.45373472571372986 0.7036400437355042 0.6994794011116028 0.5468483567237854 0.46711763739585876 0.712942898273468
10.0 0.512796938419342 0.579784631729126 0.6352361440658569 0.45219188928604126 0.4124184250831604 0.5776894092559814
10.0 0.32888394594192505 0.4214417636394501 0.417724609375 0.2435275912284851 0.17256158590316772 0.3008546829223633
10.0 0.35317400097846985 0.3497487008571625 0.3438786268234253 0.2634451985359192 0.1936519891023636 0.2898275554180145
10.0 0.3214835822582245 0.3343687355518341 0.6294405460357666 0.3204353153705597 0.28087306022644043 0.2741325795650482
