LC_Class_I NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5
10.0 0.7104553580284119 0.6211933493614197 0.7596973180770874 0.6361339688301086 0.48726990818977356 0.6169889569282532
10.0 0.6533522605895996 0.4662855863571167 0.7959710955619812 0.6838632225990295 0.509433925151825 0.38726526498794556
10.0 0.28252285718917847 0.18649286031723022 0.2252368927001953 0.18605630099773407 0.18948180973529816 0.16601291298866272
10.0 0.5209214687347412 0.3010883033275604 0.38997364044189453 0.3198774755001068 0.29229170083999634 0.414370596408844
10.0 0.5102488398551941 0.6786941289901733 0.6209374070167542 0.47310715913772583 0.5118656158447266 0.7097946405410767
10.0 0.31218764185905457 0.3648117780685425 0.6892991662025452 0.4895535111427307 0.14510279893875122 0.5213562250137329
10.0 0.34373050928115845 0.38207000494003296 0.8030162453651428 0.7037329077720642 0.27198368310928345 0.6869322657585144
10.0 0.6786506772041321 0.4843006730079651 0.5683804154396057 0.4848317503929138 0.4035075604915619 0.5580865740776062
10.0 0.6337286233901978 0.4480762481689453 0.39739125967025757 0.25680306553840637 0.32673561573028564 0.5101618766784668
10.0 0.1887347549200058 0.04818830266594887 0.5149538516998291 0.21027080714702606 0.1453804224729538 0.5422822833061218
10.0 0.522314727306366 0.7030248045921326 0.7692492604255676 0.664847195148468 0.5492957830429077 0.38632020354270935
10.0 0.7222859859466553 0.8088974952697754 0.6359673142433167 0.6643835306167603 0.5033859610557556 0.5873812437057495
10.0 0.5293770432472229 0.44171738624572754 0.5230656862258911 0.5076731443405151 0.4446123242378235 0.5214724540710449
10.0 0.4244282841682434 0.5549545288085938 0.4248539209365845 0.3158705532550812 0.22934725880622864 0.2897297143936157
10.0 0.5044917464256287 0.3936068117618561 0.5506981611251831 0.571064829826355 0.5053236484527588 0.6813771724700928
10.0 0.5374503135681152 0.41914433240890503 0.5714285373687744 0.34341737627983093 0.21616333723068237 0.24858218431472778
10.0 0.48254016041755676 0.46309101581573486 0.5323834419250488 0.3249571621417999 0.27941182255744934 0.32721662521362305
10.0 0.43974199891090393 0.5549795031547546 0.4605031907558441 0.2932673990726471 0.28157591819763184 0.31519827246665955
10.0 0.34561848640441895 0.2667982578277588 0.1927037537097931 0.17049568891525269 0.17103062570095062 0.19985395669937134
10.0 0.7754570245742798 0.5531177520751953 0.8225419521331787 0.7982300519943237 0.6374094486236572 0.6525577306747437
10.0 0.6203890442848206 0.5067264437675476 0.46480944752693176 0.4268503487110138 0.36661121249198914 0.4550880789756775
10.0 0.485050231218338 0.6585649251937866 0.7670220732688904 0.7134954929351807 0.5487122535705566 0.3939785063266754
10.0 0.7012686729431152 0.73956298828125 0.7412824034690857 0.6870099902153015 0.5127860307693481 0.5873509645462036
10.0 0.539184033870697 0.442571759223938 0.6426016092300415 0.374006450176239 0.2924259305000305 0.26520681381225586
10.0 0.42458319664001465 0.6820187568664551 0.8233404159545898 0.7428863048553467 0.5316867828369141 0.6871989965438843
10.0 0.6817546486854553 0.6187321543693542 0.6050253510475159 0.4354104697704315 0.317214697599411 0.3259129822254181
10.0 0.4079521894454956 0.3109169900417328 0.2850287854671478 0.2242649346590042 0.172754168510437 0.18462592363357544
10.0 0.4095701575279236 0.3673805594444275 0.4673241376876831 0.3000423312187195 0.16875189542770386 0.23548439145088196
10.0 0.2827032506465912 0.2709113657474518 0.610736608505249 0.6455879211425781 0.2795107662677765 0.6161011457443237
