LC_Class_I blue_0 blue_1 blue_2 blue_3 blue_4 blue_5 green_0 green_1 green_2 green_3 green_4 green_5 red_0 red_1 red_2 red_3 red_4 red_5 red_edge_1_0 red_edge_1_1 red_edge_1_2 red_edge_1_3 red_edge_1_4 red_edge_1_5 red_edge_2_0 red_edge_2_1 red_edge_2_2 red_edge_2_3 red_edge_2_4 red_edge_2_5 red_edge_3_0 red_edge_3_1 red_edge_3_2 red_edge_3_3 red_edge_3_4 red_edge_3_5 nir_1_0 nir_1_1 nir_1_2 nir_1_3 nir_1_4 nir_1_5 nir_2_0 nir_2_1 nir_2_2 nir_2_3 nir_2_4 nir_2_5 swir_1_0 swir_1_1 swir_1_2 swir_1_3 swir_1_4 swir_1_5 swir_2_0 swir_2_1 swir_2_2 swir_2_3 swir_2_4 swir_2_5 NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5
10.0 573.9251708984375 728.3533325195312 544.9415283203125 593.7332153320312 721.5052490234375 541.9915771484375 822.210693359375 1050.9300537109375 886.045166015625 961.724365234375 1038.640380859375 987.1820678710938 778.4030151367188 1124.335205078125 1129.037109375 1317.2205810546875 1329.3404541015625 1371.3743896484375 1154.535888671875 1484.4295654296875 1269.310546875 1452.4163818359375 1503.097412109375 1460.2333984375 2583.776123046875 2780.359375 2462.0185546875 2341.48583984375 2278.343994140625 2369.000244140625 3049.966796875 3141.6279296875 2838.294189453125 2681.957275390625 2577.5576171875 2639.463623046875 2739.845703125 2797.572021484375 2567.8720703125 2493.600341796875 2279.62451171875 2449.285888671875 3185.62060546875 3325.25146484375 2926.351318359375 2846.94189453125 2715.91162109375 2732.80419921875 1742.9779052734375 1941.73974609375 1959.146484375 2242.23291015625 2186.15966796875 2106.8076171875 1012.3478393554688 1206.8294677734375 1240.6173095703125 1537.8946533203125 1567.8548583984375 1470.116943359375 0.5563086271286011 0.4432027041912079 0.3853190541267395 0.30956336855888367 0.25962528586387634 0.2826901078224182
10.0 1010.4066162109375 729.0 487.5225524902344 611.7098999023438 736.7308349609375 432.3173522949219 1181.0048828125 938.0 705.5347900390625 812.4237060546875 920.9447631835938 641.4425048828125 1203.771240234375 882.0 694.4111328125 954.1492919921875 1034.2769775390625 731.5128784179688 1470.5880126953125 1369.9998779296875 1096.2706298828125 1297.089599609375 1401.6644287109375 1077.6397705078125 2670.6279296875 2547.999755859375 2308.05078125 2132.91357421875 2255.26904296875 2079.528076171875 3127.90625 2874.999755859375 2741.7548828125 2475.55126953125 2612.98828125 2414.3759765625 2687.639892578125 2777.999755859375 2866.47509765625 2500.15087890625 2520.778564453125 2314.22607421875 3321.4873046875 2990.999755859375 2952.576904296875 2724.39501953125 2776.351318359375 2577.95849609375 2112.9892578125 1824.0 1929.8741455078125 2073.0595703125 2318.39892578125 1892.481201171875 1391.1573486328125 1259.9998779296875 1296.7215576171875 1432.760498046875 1675.738037109375 1269.265380859375 0.38309985399246216 0.5180327892303467 0.6116598844528198 0.45091497898101807 0.4188035726547241 0.5213651657104492
10.0 676.5911865234375 644.5 550.6942749023438 642.10595703125 782.9913940429688 473.0 916.4879150390625 893.0 784.0330810546875 887.775146484375 988.5880737304688 798.5 765.197509765625 762.0 690.6488037109375 1024.4749755859375 1177.277587890625 994.5 1298.3779296875 1238.5 1175.611572265625 1346.8922119140625 1566.43994140625 1298.0 2955.178955078125 2628.5 2669.135009765625 2130.923828125 2199.9072265625 2135.5 3438.02978515625 2996.5 3054.239501953125 2432.8115234375 2456.07275390625 2357.5 3186.773193359375 2763.5 2874.67138671875 2303.610107421875 2316.613037109375 2120.0 3661.2431640625 3239.5 3219.81396484375 2647.98388671875 2635.816650390625 2442.5 1993.232666015625 1663.0 1748.614990234375 2167.075927734375 2636.5859375 2092.0 1147.9306640625 955.5 972.0840454101562 1491.1551513671875 1976.8343505859375 1441.0 0.6150264739990234 0.5823701620101929 0.6207391619682312 0.3853159546852112 0.3259168565273285 0.36135929822921753
10.0 798.0003662109375 785.0001831054688 516.9937133789062 533.3787841796875 747.7931518554688 508.0 1136.0 1036.000244140625 790.2796630859375 766.889404296875 968.9050903320312 736.0 1055.999755859375 806.000244140625 721.426513671875 808.0240478515625 1054.1943359375 662.5 1198.0001220703125 1090.000244140625 1029.3779296875 1087.5037841796875 1432.6007080078125 972.0 2840.0 3042.000244140625 2464.7529296875 2202.12548828125 2342.011474609375 1746.0 3385.000244140625 3884.0 3007.500244140625 2624.09423828125 2687.3388671875 1990.5 2838.0 3472.0 2714.93408203125 2496.212890625 2668.987548828125 1986.5 3659.0 4052.0 3182.53125 2816.469482421875 2911.332763671875 2148.0 1837.0001220703125 1906.0 1745.68310546875 1872.94482421875 2388.809326171875 1728.5 1023.000244140625 1005.0000610351562 1069.42822265625 1200.389892578125 1714.5111083984375 1189.5 0.45762720704078674 0.6231884360313416 0.582039475440979 0.5112457871437073 0.4405955672264099 0.4916685223579407
10.0 485.0 387.0000305175781 607.7164916992188 661.5382690429688 858.3894653320312 648.99072265625 697.0 684.0000610351562 854.0408325195312 926.7039794921875 1062.7845458984375 929.0918579101562 538.0 523.0000610351562 943.062744140625 1225.768310546875 1239.0445556640625 1244.6644287109375 1040.5 1174.0001220703125 1362.3909912109375 1551.1072998046875 1583.9095458984375 1562.3438720703125 1941.0 2553.000244140625 2140.524658203125 2081.862060546875 2123.56591796875 2036.3829345703125 2255.0 2874.0 2447.822998046875 2378.03076171875 2387.042724609375 2266.49462890625 2255.0 3144.0 2657.60888671875 2516.62353515625 2442.203125 2365.076171875 2356.5 3241.0 2740.693115234375 2665.16064453125 2569.536376953125 2462.830810546875 1587.5 2003.0 2422.624755859375 2852.507080078125 2857.44580078125 2775.071533203125 927.5 1064.0 1526.587158203125 1922.0169677734375 2157.472900390625 2159.5625 0.5777561068534851 0.7147531509399414 0.48352789878845215 0.34740373492240906 0.32650649547576904 0.31030192971229553
10.0 1018.87841796875 623.0001220703125 398.0142822265625 491.0968933105469 835.853271484375 868.0 1189.080078125 910.0000610351562 679.7869262695312 758.5301513671875 1138.6646728515625 928.0 655.0172729492188 672.0000610351562 501.01324462890625 710.1383056640625 1125.58251953125 765.5 1222.115234375 1324.0001220703125 1079.587890625 1207.2001953125 1649.265869140625 1159.5 2976.89111328125 2869.0 2605.794677734375 2379.222900390625 2782.4716796875 2137.0 3484.595947265625 3230.000244140625 3029.87548828125 2706.483154296875 3146.28076171875 2411.5 3451.750732421875 3330.000244140625 3081.55126953125 2832.18505859375 3131.181884765625 2659.5 3719.9833984375 3444.000244140625 3242.7939453125 2980.56103515625 3343.54638671875 2516.5 1739.7398681640625 1772.0001220703125 1738.6593017578125 1898.0531005859375 2418.03369140625 1650.0 1403.187255859375 1038.9998779296875 959.1312255859375 1116.57080078125 1586.95751953125 982.0 0.680715799331665 0.6641678810119629 0.7219572067260742 0.5984188914299011 0.47185567021369934 0.5517302751541138
10.0 1305.9835205078125 667.9700317382812 659.0985717773438 615.3168334960938 814.7471923828125 678.8485717773438 1488.607666015625 1043.910400390625 1041.6866455078125 979.5005493164062 1094.1904296875 1142.4344482421875 1448.610107421875 1103.7034912109375 1150.56884765625 1232.547119140625 1398.0955810546875 1641.9085693359375 1861.52880859375 1670.32421875 1655.42138671875 1607.887939453125 1736.002685546875 1990.3154296875 2856.42919921875 3035.0078125 2995.437255859375 2367.087890625 2229.4921875 2437.13330078125 3158.224609375 3346.35205078125 3390.63623046875 2632.8759765625 2388.328125 2633.399658203125 3021.589111328125 3205.009521484375 3244.094970703125 2640.1982421875 2411.479736328125 2513.714111328125 3345.70361328125 3479.322509765625 3550.5068359375 2808.005859375 2521.01318359375 2674.943115234375 2410.467529296875 2332.47509765625 2434.56201171875 2530.81982421875 2650.36279296875 2762.70703125 1877.90380859375 1500.9493408203125 1564.254150390625 1748.1656494140625 2070.72265625 2206.32568359375 0.3575957417488098 0.49897301197052 0.47772154211997986 0.36453208327293396 0.26531994342803955 0.21105891466140747
10.0 475.1541748046875 569.2909545898438 438.57586669921875 622.6591796875 769.3526611328125 736.526123046875 664.8773193359375 766.6264038085938 674.395263671875 793.3452758789062 924.3746948242188 997.73876953125 516.046142578125 681.30419921875 584.8402099609375 914.7492065429688 1020.8898315429688 912.2613525390625 945.008056640625 1114.2982177734375 1050.61279296875 1219.7325439453125 1288.260986328125 1395.6162109375 1959.583251953125 2054.7666015625 2089.51171875 1861.9732666015625 1781.1646728515625 2415.2958984375 2263.8125 2259.461669921875 2421.430908203125 2128.853515625 1984.168212890625 2726.9697265625 2180.79736328125 2271.7333984375 2419.5341796875 2163.229736328125 1936.1260986328125 2556.24609375 2500.642822265625 2451.477294921875 2761.322265625 2487.97314453125 2249.03271484375 3012.5224609375 1466.7606201171875 1741.301025390625 2581.1513671875 3145.930419921875 2967.864013671875 2842.66845703125 797.9071655273438 967.6585693359375 1482.6734619140625 2014.0771484375 2132.8291015625 1829.276123046875 0.6182447671890259 0.5464015007019043 0.6088984608650208 0.4128102958202362 0.31230488419532776 0.4747715890407562
10.0 495.0 671.683837890625 563.0000610351562 552.2550048828125 846.5441284179688 607.5 729.0 922.4686279296875 821.0001220703125 842.359375 1042.408447265625 857.0 489.0 919.0755615234375 886.0 1104.48876953125 1364.3155517578125 1143.0 985.5 1327.690673828125 1342.999755859375 1381.1513671875 1608.0196533203125 1423.5 2273.0 2128.22119140625 2317.0 1928.1099853515625 1970.830078125 1897.5 2690.0 2315.45263671875 2686.999755859375 2135.492919921875 2178.721435546875 2101.0 2629.5 2339.225341796875 2839.999755859375 2209.433837890625 2162.843017578125 2082.0 2842.0 2474.7890625 2861.999755859375 2350.490234375 2370.245849609375 2244.0 1560.0 1929.3843994140625 2421.99951171875 2516.115234375 2867.66259765625 2557.5 813.0 1389.8375244140625 1720.999755859375 1945.494873046875 2430.562744140625 2155.0 0.6797992587089539 0.450911283493042 0.5244228839874268 0.33501118421554565 0.22679702937602997 0.29121243953704834
10.0 1093.0994873046875 848.4711303710938 423.3514404296875 550.0901489257812 757.730224609375 779.5 1221.79345703125 1068.2044677734375 661.6731567382812 759.3834838867188 992.2048950195312 1108.0 919.10205078125 921.2512817382812 683.0421142578125 957.1428833007812 1187.655517578125 1156.0 1339.2178955078125 1421.8529052734375 1273.2291259765625 1424.1748046875 1527.5360107421875 1674.5 2634.62646484375 2393.193603515625 2116.54052734375 1958.15673828125 2082.444091796875 2637.0 2961.0068359375 2722.38916015625 2405.5908203125 2140.933837890625 2312.5634765625 2926.0 3071.078369140625 2488.177001953125 2301.015625 2082.016845703125 2232.95703125 2731.0 3182.06103515625 2958.057861328125 2684.2021484375 2441.82421875 2484.91455078125 3068.5 1960.809326171875 1755.1463623046875 2442.839599609375 2781.432861328125 2703.158203125 2462.0 1099.564453125 1171.79296875 1496.98876953125 1876.1519775390625 2040.0166015625 1683.5 0.5424491763114929 0.48457080125808716 0.541898250579834 0.3708285987377167 0.30513784289360046 0.4105246067047119
