LC_Class_I blue_0 blue_1 blue_2 blue_3 blue_4 blue_5 green_0 green_1 green_2 green_3 green_4 green_5 red_0 red_1 red_2 red_3 red_4 red_5 red_edge_1_0 red_edge_1_1 red_edge_1_2 red_edge_1_3 red_edge_1_4 red_edge_1_5 red_edge_2_0 red_edge_2_1 red_edge_2_2 red_edge_2_3 red_edge_2_4 red_edge_2_5 red_edge_3_0 red_edge_3_1 red_edge_3_2 red_edge_3_3 red_edge_3_4 red_edge_3_5 nir_1_0 nir_1_1 nir_1_2 nir_1_3 nir_1_4 nir_1_5 nir_2_0 nir_2_1 nir_2_2 nir_2_3 nir_2_4 nir_2_5 swir_1_0 swir_1_1 swir_1_2 swir_1_3 swir_1_4 swir_1_5 swir_2_0 swir_2_1 swir_2_2 swir_2_3 swir_2_4 swir_2_5 NDVI_0 NDVI_1 NDVI_2 NDVI_3 NDVI_4 NDVI_5
10.0 591.5581665039062 852.9530029296875 546.4298095703125 472.1735534667969 1096.489990234375 366.5 867.5822143554688 1074.439697265625 784.9473876953125 676.0814819335938 1176.7174072265625 609.0 740.223388671875 857.4830322265625 657.3893432617188 680.0572509765625 1159.876220703125 411.5 1292.4820556640625 1433.283935546875 1253.2037353515625 1163.845458984375 1558.460693359375 1093.5 2779.13671875 2808.93798828125 2676.27734375 1971.6270751953125 2245.197998046875 2631.5 3170.877197265625 3212.71875 3161.164794921875 2274.162841796875 2534.010986328125 3101.5 3083.753662109375 3163.330810546875 3281.935546875 2547.7451171875 2653.857666015625 3175.5 3401.255126953125 3441.298095703125 3508.71630859375 2610.21044921875 2767.9287109375 3396.0 2105.46923828125 1895.336181640625 2374.75146484375 2529.900634765625 2925.931396484375 2587.0 1199.987548828125 1104.5284423828125 1344.309326171875 1533.5745849609375 2009.022705078125 1467.0 0.625220775604248 0.5802977085113525 0.6744109392166138 0.5784671902656555 0.3963801860809326 0.7693808078765869
10.0 938.18994140625 596.5733032226562 512.5840454101562 390.3146667480469 684.8822021484375 380.0 1110.109619140625 827.9197998046875 732.6640625 604.7754516601562 840.4208984375 612.5 1169.8701171875 729.8922119140625 791.9383544921875 784.6797485351562 1117.30419921875 834.0 1479.49169921875 1205.1414794921875 1278.219482421875 1220.8179931640625 1356.11572265625 1171.5 2185.41357421875 2358.60986328125 2158.236572265625 1817.017578125 1616.3868408203125 1674.0 2426.24560546875 2646.739990234375 2470.27978515625 2045.611083984375 1775.3709716796875 1878.5 2314.347900390625 2802.378173828125 2697.7119140625 2272.81884765625 1749.0523681640625 1853.5 2493.7587890625 2775.266845703125 2701.671142578125 2294.056640625 1848.5880126953125 1952.5 2168.6396484375 1996.86328125 2222.380126953125 2257.34423828125 2258.668701171875 2017.5 1633.4283447265625 1345.708984375 1534.9697265625 1692.9267578125 1969.7314453125 1683.0 0.33366692066192627 0.5899492502212524 0.5592736005783081 0.4864894151687622 0.22094401717185974 0.38123801350593567
10.0 625.0181884765625 879.0 437.42193603515625 512.8548583984375 657.8775634765625 434.9977722167969 856.272705078125 1146.0 658.036865234375 728.7919921875 851.37353515625 675.9994506835938 770.9158935546875 1086.0 652.20361328125 886.3797607421875 1063.7591552734375 807.0001831054688 1250.75244140625 1519.0 1103.443115234375 1282.017333984375 1279.0411376953125 1124.9993896484375 2425.814453125 2590.0 2291.791015625 1998.3544921875 1647.9290771484375 1918.0008544921875 2812.777099609375 2902.0 2656.36279296875 2213.8828125 1822.8599853515625 2131.99951171875 2672.764892578125 2778.0 2569.671630859375 2189.333251953125 1673.038330078125 2189.995361328125 3002.1533203125 2959.0 2811.102783203125 2452.028076171875 1906.330078125 2276.0009765625 2063.62841796875 1934.0 2090.775390625 2394.2568359375 2259.556640625 2217.999267578125 1266.452880859375 1318.0 1359.0113525390625 1649.156005859375 1895.7415771484375 1698.9947509765625 0.5661734938621521 0.4378882348537445 0.5958250164985657 0.42344972491264343 0.2216222733259201 0.4614604413509369
10.0 931.9307250976562 790.5 370.0409851074219 451.1011047363281 666.9483642578125 488.0 1090.4840087890625 1034.0 621.8763427734375 710.4099731445312 908.4659423828125 792.0 920.1795654296875 891.0 544.0292358398438 767.1262817382812 1185.21533203125 937.0 1417.54345703125 1405.0 1075.428955078125 1217.197265625 1566.8592529296875 1429.0 2750.37646484375 2987.5 2509.790771484375 2204.510986328125 2095.896728515625 2152.0 3216.0986328125 3373.5 2941.32470703125 2579.529296875 2351.00048828125 2392.0 3260.3212890625 3258.5 2833.004638671875 2543.495361328125 2375.594970703125 2563.999755859375 3370.4423828125 3585.5 3105.49462890625 2779.374755859375 2494.8642578125 2505.0 2006.2384033203125 1876.0 1891.6046142578125 2131.0673828125 2660.802490234375 2454.999755859375 1289.9859619140625 1162.5 1168.6339111328125 1404.041015625 2067.0361328125 1849.9998779296875 0.5651927590370178 0.5810996294021606 0.6798396706581116 0.53498774766922 0.333805114030838 0.4647243320941925
10.0 646.5574340820312 905.7945556640625 547.8732299804688 594.2741088867188 816.3630981445312 449.908935546875 852.110107421875 1140.0098876953125 783.4593505859375 844.8101196289062 987.4811401367188 718.417724609375 874.1031494140625 1028.1519775390625 1069.1978759765625 1232.6982421875 1372.9918212890625 922.602783203125 1269.011474609375 1697.0841064453125 1496.2713623046875 1625.0780029296875 1696.4642333984375 1340.6553955078125 2076.526611328125 3435.50390625 2380.18212890625 2288.544677734375 2107.760009765625 2248.51513671875 2296.92919921875 3833.433349609375 2575.0498046875 2477.5185546875 2253.732421875 2443.919189453125 2155.593505859375 3302.53662109375 2479.78955078125 2329.62841796875 2075.427490234375 2289.7158203125 2306.94970703125 3809.5029296875 2711.461181640625 2582.649169921875 2270.79833984375 2408.603515625 2053.640625 2427.7978515625 2633.2802734375 2761.089599609375 2783.865966796875 2496.39453125 1409.8056640625 1538.555419921875 1807.0269775390625 1965.970947265625 2186.444091796875 1751.052490234375 0.4229987859725952 0.5336909294128418 0.3984619975090027 0.3082428574562073 0.2033526748418808 0.42528682947158813
10.0 585.7002563476562 729.9999389648438 447.18017578125 571.0488891601562 683.000244140625 413.0589294433594 824.8327026367188 968.9998779296875 644.15283203125 747.1531372070312 849.0001220703125 637.1122436523438 743.6546630859375 856.9999389648438 670.2536010742188 939.06591796875 916.0003051757812 688.5255126953125 1263.3953857421875 1367.0001220703125 1106.5220947265625 1220.50048828125 1283.9998779296875 1138.7391357421875 2482.76904296875 2654.999755859375 2158.8427734375 1784.5570068359375 1914.0 2009.203369140625 2819.901123046875 2891.000244140625 2409.625 1978.9593505859375 2133.0 2158.7373046875 2628.611328125 2720.000244140625 2306.910888671875 1917.9110107421875 2020.0 2082.947265625 3005.18896484375 3124.999267578125 2654.127685546875 2162.107666015625 2272.000244140625 2393.59375 1955.4091796875 2176.999755859375 2083.89892578125 2290.734619140625 2399.0 2263.360595703125 1092.852783203125 1249.0 1191.4605712890625 1507.7564697265625 1638.999755859375 1449.1068115234375 0.5665028691291809 0.5208277702331543 0.5497657656669617 0.3491424322128296 0.37602174282073975 0.5026082396507263
10.0 890.4254150390625 942.149658203125 626.5451049804688 539.4004516601562 869.3668212890625 443.0003356933594 1088.9110107421875 1166.4677734375 821.3389282226562 748.9219970703125 1067.25927734375 736.0001831054688 1040.6707763671875 1029.5426025390625 752.6045532226562 793.551513671875 1156.728515625 829.0003662109375 1456.441162109375 1563.09375 1253.829345703125 1240.18359375 1533.344482421875 1287.000244140625 2491.36865234375 2890.938720703125 2640.46240234375 2336.683349609375 2324.5322265625 2328.00048828125 2801.36865234375 3281.369384765625 3024.12060546875 2681.93994140625 2611.59912109375 2589.0009765625 2552.4755859375 3227.9404296875 3152.4072265625 2739.90283203125 2554.78076171875 2633.0 2918.41650390625 3472.7314453125 3244.09130859375 2892.725830078125 2781.61328125 2800.000244140625 1953.85546875 2257.56591796875 2118.384765625 2197.10595703125 2558.399169921875 2338.0 1269.4439697265625 1421.273681640625 1281.4375 1394.8189697265625 1828.1793212890625 1498.000244140625 0.41443300247192383 0.5222879648208618 0.618624746799469 0.5527811646461487 0.3796633183956146 0.5210859179496765
10.0 914.8026123046875 716.3922729492188 516.8399658203125 559.298583984375 734.31494140625 541.5059814453125 1168.7476806640625 1043.304931640625 804.888427734375 840.5885620117188 958.1598510742188 896.03515625 1311.1962890625 1015.508544921875 713.739013671875 958.0513916015625 1245.21923828125 1125.1778564453125 1589.1959228515625 1509.300048828125 1440.659423828125 1441.073486328125 1553.61181640625 1641.47998046875 2367.294921875 2922.820068359375 3034.305419921875 2402.623291015625 1946.4864501953125 2687.447265625 2612.29931640625 3242.70556640625 3538.164306640625 2653.1513671875 2128.55810546875 3079.6318359375 2551.5283203125 3233.68359375 3488.429931640625 2724.555908203125 2006.922607421875 2965.88134765625 2745.098876953125 3396.99951171875 3749.4912109375 2934.271728515625 2204.495849609375 3151.079345703125 2341.41748046875 2380.6005859375 2408.556396484375 2605.689697265625 2397.581298828125 2690.365234375 1753.6533203125 1609.1976318359375 1557.4525146484375 1843.4683837890625 1932.5531005859375 1992.479248046875 0.3207569122314453 0.5197818279266357 0.6628901362419128 0.47936302423477173 0.22841422259807587 0.4497711658477783
10.0 938.0940551757812 713.0 436.5437316894531 544.287841796875 718.283447265625 322.0002136230469 1073.0941162109375 936.0 708.4630737304688 805.3283081054688 894.6618041992188 627.9996948242188 955.04638671875 804.0 675.8411865234375 920.343994140625 1072.234130859375 564.9990234375 1522.248046875 1344.0 1156.1502685546875 1290.0068359375 1360.0069580078125 1131.9991455078125 2956.8486328125 2937.0 2473.9091796875 2191.399169921875 1987.79052734375 2564.0 3309.123046875 3416.0 2787.250244140625 2456.88916015625 2239.071044921875 3149.9970703125 3285.7490234375 3152.5 2763.140625 2473.005859375 2068.287109375 2758.001220703125 3481.36328125 3496.0 2999.56005859375 2719.484375 2389.74853515625 3166.9990234375 2334.53515625 1948.5 2196.45263671875 2382.15234375 2506.205810546875 2174.9990234375 1504.3790283203125 1173.5 1415.0294189453125 1621.8050537109375 1944.467041015625 1343.000244140625 0.5613284111022949 0.5958273410797119 0.6068764328956604 0.4567144215106964 0.3180916905403137 0.6599463224411011
10.0 968.93017578125 622.8168334960938 438.6181945800781 601.1409301757812 675.8699951171875 376.0003967285156 1129.4007568359375 919.5414428710938 727.8338623046875 860.5155029296875 944.1188354492188 664.0001220703125 986.8310546875 754.5147094726562 574.9210205078125 899.4033813476562 1121.3165283203125 690.99951171875 1400.0372314453125 1297.620849609375 1134.2591552734375 1370.56005859375 1484.39697265625 1156.9996337890625 2531.3388671875 2826.67578125 2656.211181640625 2355.107666015625 2146.79541015625 2262.00048828125 2881.018310546875 3224.712646484375 3113.485107421875 2669.079345703125 2432.2333984375 2553.0009765625 2800.30908203125 3123.141357421875 3097.94482421875 2696.6845703125 2389.943115234375 2438.001220703125 3023.52490234375 3374.468017578125 3313.784912109375 2914.33251953125 2631.87109375 2807.0 1969.988037109375 1881.7802734375 1982.7037353515625 2266.3681640625 2576.28955078125 2131.998291015625 1261.60546875 1113.3187255859375 1125.5660400390625 1452.3671875 1867.1566162109375 1438.9981689453125 0.4776526689529419 0.6072162389755249 0.6859045028686523 0.5009859800338745 0.35931533575057983 0.5583255887031555
10.0 763.7546997070312 846.1903686523438 531.981689453125 601.7285766601562 721.7194213867188 463.3556213378906 933.425048828125 1073.539306640625 756.589111328125 780.8167114257812 841.6682739257812 625.0419921875 939.0267333984375 1054.724609375 920.1263427734375 1046.7335205078125 1085.287109375 831.7488403320312 1295.3453369140625 1532.535400390625 1353.50244140625 1357.7529296875 1293.376220703125 1064.4888916015625 2165.5400390625 2692.154296875 2197.0712890625 2074.775390625 1757.709228515625 1691.8919677734375 2397.63330078125 2929.32861328125 2451.011962890625 2254.494384765625 1999.1102294921875 1917.864990234375 2190.891357421875 2739.335205078125 2309.322021484375 2115.109619140625 1848.3741455078125 1844.1185302734375 2447.321044921875 3089.65771484375 2591.739990234375 2406.183349609375 2074.810302734375 1935.3990478515625 1894.689453125 2125.044921875 2226.53076171875 2402.436767578125 2339.94677734375 1999.5101318359375 1299.0963134765625 1466.318603515625 1593.560546875 1815.3275146484375 1937.052734375 1575.5201416015625 0.40337714552879333 0.4775915741920471 0.43366414308547974 0.34132540225982666 0.26330167055130005 0.37875378131866455
10.0 1049.9998779296875 1012.997802734375 400.9292907714844 487.2376708984375 513.6173095703125 400.9276123046875 1106.0 1201.9962158203125 614.4560546875 701.0737915039062 709.8235473632812 652.70849609375 979.9999389648438 1149.994384765625 553.1148681640625 778.392333984375 880.2046508789062 787.9465942382812 1390.0001220703125 1563.9940185546875 985.4864501953125 1349.2728271484375 1189.5634765625 1247.4063720703125 2617.000244140625 2655.996826171875 2069.71337890625 2197.817626953125 1622.1649169921875 1981.0748291015625 2926.0 2877.99853515625 2372.23876953125 2514.114013671875 1771.473388671875 2187.025146484375 2864.0 2735.997314453125 2371.791015625 2501.53369140625 1742.655029296875 2275.51318359375 3062.000244140625 3012.999267578125 2548.319580078125 2752.36767578125 1878.9212646484375 2261.919921875 1970.000244140625 1768.0032958984375 1613.5133056640625 2412.62548828125 1945.200927734375 2207.84521484375 1367.0001220703125 1201.9967041015625 1038.57861328125 1574.1422119140625 1486.96728515625 1591.6209716796875 0.4901145398616791 0.40813371539115906 0.6404479742050171 0.5254935026168823 0.3298022449016571 0.4849049150943756
10.0 1027.2996826171875 1137.999755859375 477.08917236328125 502.76885986328125 885.6589965820312 622.9998779296875 1314.378173828125 1279.9998779296875 755.840576171875 759.0175170898438 1126.1395263671875 908.0000610351562 1209.0166015625 1181.9998779296875 742.3514404296875 899.968505859375 1330.984130859375 1087.9998779296875 1662.528564453125 1670.0 1316.482177734375 1405.1456298828125 1662.3515625 1468.000244140625 2661.266845703125 2814.000244140625 2238.408203125 1988.886962890625 2047.463623046875 1991.0003662109375 2948.078369140625 3144.000244140625 2535.796142578125 2242.290771484375 2220.7197265625 2175.00048828125 2961.77880859375 3146.000244140625 2739.931884765625 2415.63623046875 2131.516357421875 2144.00048828125 3039.170654296875 3265.0 2669.3603515625 2409.218017578125 2350.072265625 2199.000732421875 2257.74853515625 1928.00048828125 2251.393310546875 2475.62548828125 2776.46923828125 2489.0 1607.979736328125 1350.000244140625 1588.72119140625 1837.371337890625 2244.697509765625 2009.9998779296875 0.42829084396362305 0.4537893533706665 0.5705450773239136 0.4575863480567932 0.2309548258781433 0.32673290371894836
10.0 594.6656494140625 667.3656616210938 526.536376953125 531.381103515625 1304.9498291015625 484.77996826171875 814.5896606445312 978.723388671875 741.532470703125 762.3505859375 1364.0364990234375 821.1747436523438 976.0203857421875 710.791259765625 771.3809204101562 981.8152465820312 1397.620849609375 792.2554321289062 1381.09765625 1296.2550048828125 1098.8380126953125 1210.2142333984375 1679.70068359375 1309.7232666015625 2400.95263671875 2927.99267578125 2046.427734375 1830.904052734375 2150.911865234375 2310.58935546875 2739.438232421875 3305.5 2368.02880859375 2074.2802734375 2341.0458984375 2560.936767578125 2164.10986328125 3482.223876953125 2315.56396484375 2004.67041015625 2394.28271484375 2602.294189453125 2934.46240234375 3451.345458984375 2523.90234375 2228.340576171875 2449.149169921875 2680.19189453125 2228.971435546875 1917.133056640625 1963.97119140625 2216.78271484375 2674.9853515625 2397.001708984375 1558.3543701171875 1194.6761474609375 1403.3133544921875 1671.540771484375 2168.431640625 1845.3875732421875 0.3750148117542267 0.667579174041748 0.49865639209747314 0.3429020345211029 0.26211345195770264 0.5325950980186462
10.0 1334.0 529.4896240234375 542.6754760742188 530.9999389648438 735.6934204101562 376.00006103515625 1468.0001220703125 855.8768310546875 832.4429321289062 824.0000610351562 1007.1221923828125 702.9998779296875 1432.0001220703125 865.1139526367188 904.816162109375 1036.0 1293.9483642578125 925.0001220703125 1963.0 1456.401611328125 1495.56298828125 1490.000244140625 1809.078369140625 1431.000244140625 3092.0 2516.18798828125 2760.33984375 2269.000244140625 2377.9609375 2136.999755859375 3407.0 2888.609375 3121.459228515625 2508.000244140625 2643.2373046875 2404.999755859375 3225.999755859375 2690.446533203125 3052.2451171875 2517.999755859375 2510.920654296875 2269.999755859375 3533.0 2947.61376953125 3341.457275390625 2670.0 2779.40576171875 2498.000244140625 2643.0 2125.106201171875 2493.125 2533.00048828125 2968.248046875 2483.999755859375 1962.9998779296875 1455.50830078125 1717.987060546875 1847.0008544921875 2365.5107421875 1897.999755859375 0.38514387607574463 0.5421648025512695 0.5446990132331848 0.4169948697090149 0.32767772674560547 0.4209701418876648
10.0 1245.58251953125 769.4727783203125 489.6691589355469 512.435302734375 852.483154296875 603.9993896484375 1588.4232177734375 1014.53662109375 748.8617553710938 769.4268798828125 1081.2308349609375 846.0005493164062 1447.48486328125 906.3781127929688 718.27197265625 838.7427368164062 1198.9556884765625 913.0018310546875 1776.55615234375 1412.251953125 1084.979736328125 1201.6121826171875 1477.2496337890625 1173.0020751953125 2989.476318359375 2776.30078125 2287.024169921875 2091.96240234375 2081.80712890625 2123.001708984375 3336.04052734375 3128.56201171875 2689.021240234375 2379.09814453125 2329.089111328125 2407.00146484375 3236.508056640625 3099.92041015625 2590.349853515625 2347.86767578125 2312.86474609375 2479.999267578125 3501.4248046875 3300.73681640625 2889.84228515625 2674.109619140625 2503.603271484375 2572.0009765625 2436.982421875 1828.566650390625 1909.326904296875 2233.467041015625 2524.9765625 2285.99951171875 1822.2706298828125 1130.36083984375 1148.7496337890625 1428.951416015625 1908.080810546875 1670.9991455078125 0.39319637417793274 0.5521630048751831 0.5636830925941467 0.47442707419395447 0.3167151212692261 0.4618321359157562
10.0 1192.7816162109375 1070.0 930.2699584960938 690.357177734375 1086.415283203125 801.5 1373.664794921875 1452.0 1314.99072265625 1009.538330078125 1452.880615234375 1367.0 1574.6279296875 1806.0 1713.75439453125 1501.5904541015625 2002.8543701171875 2092.0 1794.8671875 2065.5 1949.7972412109375 1688.3345947265625 2274.1572265625 2391.0 2286.3525390625 2561.5 2304.052978515625 1904.22265625 2568.899169921875 2628.5 2561.49072265625 2742.0 2499.141357421875 2042.1558837890625 2769.866455078125 2782.0 2544.886474609375 2672.5 2491.058349609375 2091.88916015625 2675.513671875 2676.5 2611.80859375 2858.5 2605.6611328125 2097.95263671875 2843.30419921875 2766.5 2639.96142578125 2813.5 3143.84716796875 2952.714111328125 3695.083740234375 3879.0 2023.56298828125 2106.5 2422.037109375 2263.62451171875 2993.170654296875 3086.5 0.2352125495672226 0.1906287670135498 0.18509165942668915 0.1635555624961853 0.14399641752243042 0.12228415161371231
10.0 1069.545166015625 927.0 681.95654296875 883.5274658203125 1125.5291748046875 908.4314575195312 1434.2098388671875 1155.5 928.74462890625 1124.2130126953125 1334.657958984375 1049.4852294921875 1268.11083984375 1091.5 1005.1466064453125 1404.44775390625 1478.57470703125 1119.3399658203125 1680.2364501953125 1718.5 1502.7801513671875 1740.548095703125 1775.7735595703125 1586.3389892578125 2690.32421875 2606.0 2066.28466796875 2103.457763671875 2300.0791015625 2201.55615234375 2910.58154296875 2808.5 2326.880615234375 2289.71484375 2531.023193359375 2309.088134765625 2881.516845703125 2705.5 2348.23974609375 2239.665283203125 2189.820556640625 2292.479736328125 2996.19580078125 2971.5 2400.701904296875 2375.04296875 2655.997802734375 2377.6123046875 2288.90869140625 2277.5 2445.71826171875 2863.3486328125 2682.735595703125 2603.125 1559.71044921875 1728.0 1974.6884765625 2398.31005859375 2318.71826171875 2113.478515625 0.39175528287887573 0.4372471868991852 0.40149134397506714 0.23159265518188477 0.1942790150642395 0.3438658118247986
10.0 608.5089111328125 1046.0 439.8428955078125 543.51708984375 906.4571533203125 443.399658203125 916.2319946289062 1276.5 761.0714721679688 766.4882202148438 1025.267333984375 722.7702026367188 626.2218017578125 1286.0 632.9907836914062 907.72607421875 1027.2943115234375 550.0778198242188 1429.2918701171875 1680.5 1296.33935546875 1373.8070068359375 1458.4476318359375 1242.7918701171875 3027.240966796875 2665.5 2416.066650390625 1918.237548828125 2182.72900390625 2591.9873046875 3356.095947265625 2953.0 2716.2197265625 2130.134765625 2378.525634765625 2815.549560546875 3226.693603515625 2745.5 2763.428955078125 2143.9794921875 2377.213623046875 2808.190185546875 3476.68994140625 3044.5 2934.72021484375 2359.447265625 2518.57373046875 2965.420654296875 1940.798828125 2478.5 2155.127197265625 2433.645263671875 2526.062744140625 2206.601806640625 1068.68115234375 1667.5 1326.730224609375 1670.2625732421875 1873.2703857421875 1360.5458984375 0.6782025694847107 0.3593013286590576 0.625786542892456 0.40601661801338196 0.4025316834449768 0.6814790368080139
10.0 779.5279541015625 468.00018310546875 728.7274169921875 1163.971923828125 1853.88720703125 3293.99951171875 995.0476684570312 776.0001220703125 987.0510864257812 1468.1571044921875 2068.8349609375 2974.0009765625 904.4505004882812 710.0001831054688 1257.21044921875 1840.6590576171875 2183.638916015625 4851.99951171875 1398.673095703125 1332.0 1594.5501708984375 1956.7103271484375 2144.793212890625 3834.0 2477.04931640625 2535.0 2144.122314453125 2155.597412109375 2507.815673828125 3811.99951171875 2762.5185546875 2832.999755859375 2404.03271484375 2293.65869140625 2706.149169921875 4009.99951171875 2679.60595703125 2721.999755859375 2129.9892578125 2149.713134765625 2609.328125 4567.99951171875 2864.7919921875 2977.999755859375 2584.8837890625 2349.843505859375 2797.99853515625 4608.9990234375 2142.763671875 2309.999755859375 2798.31005859375 3034.197998046875 3277.1982421875 5299.99951171875 1513.03125 1439.0 2138.00341796875 2622.488037109375 2915.79248046875 5358.9990234375 0.500337541103363 0.5862469673156738 0.25540032982826233 0.07801508158445358 0.09650047868490219 -0.030148597434163094
10.0 699.4912109375 711.5584106445312 615.705078125 661.6626586914062 847.9371948242188 518.0 942.9605712890625 989.6648559570312 952.7511596679688 982.0097045898438 1173.5860595703125 879.0 1058.00146484375 861.4178466796875 986.8638916015625 1198.6258544921875 1545.573974609375 1122.0 1371.9530029296875 1395.15234375 1581.63232421875 1647.8724365234375 1729.7039794921875 1387.0 1988.380126953125 2734.84423828125 2671.90869140625 2208.978515625 1922.6123046875 1835.0001220703125 2214.679931640625 3039.33154296875 2973.5078125 2464.671142578125 2064.459716796875 1997.0 2199.2197265625 2938.3056640625 3025.06396484375 2467.7421875 2045.69287109375 1914.9998779296875 2274.26123046875 3092.46923828125 3185.9560546875 2601.35986328125 2119.5732421875 2051.0 2119.5029296875 2031.351318359375 2645.9404296875 2708.148193359375 2577.715087890625 2224.0 1594.1728515625 1342.136474609375 1840.3699951171875 2056.917236328125 2179.100341796875 1756.0 0.3514412045478821 0.546911358833313 0.5105646252632141 0.3446885049343109 0.1389710158109665 0.2611129581928253
10.0 858.596923828125 689.5 358.8935852050781 459.0964660644531 670.4607543945312 467.12286376953125 988.3597412109375 877.5 584.512939453125 696.908447265625 868.868408203125 774.3704223632812 947.3279418945312 1039.5 530.134765625 860.0322875976562 1158.81982421875 1085.9935302734375 1419.9298095703125 1602.5 1051.9290771484375 1323.1126708984375 1524.547119140625 1554.2254638671875 2365.843994140625 2720.0 2609.830078125 2082.317626953125 1948.06982421875 2186.365966796875 2723.107421875 3085.0 3179.6396484375 2386.53173828125 2142.212646484375 2453.863037109375 2761.703369140625 2628.0 3040.111572265625 2347.93115234375 2151.81787109375 2472.25732421875 2856.2529296875 3145.0 3300.5908203125 2628.7197265625 2230.99365234375 2519.212890625 2053.221923828125 2177.0 2031.22412109375 2280.1826171875 2510.06201171875 2586.51904296875 1378.3880615234375 1632.5 1140.559814453125 1526.6998291015625 2058.49462890625 2048.715576171875 0.490817129611969 0.43872934579849243 0.7049731612205505 0.46297189593315125 0.30191102623939514 0.39106711745262146
10.0 1069.9052734375 1632.97509765625 677.7157592773438 668.691650390625 1007.27734375 808.9999389648438 1284.497314453125 1657.4539794921875 973.55224609375 991.7740478515625 1294.7928466796875 1217.9998779296875 1226.7462158203125 1546.391357421875 1047.7027587890625 1210.6722412109375 1458.26171875 1485.9998779296875 1604.818603515625 1936.2633056640625 1352.451171875 1467.2528076171875 1718.2685546875 1651.0 2805.840087890625 3140.088134765625 2577.158203125 2369.0517578125 2392.200927734375 2643.0 3182.07275390625 3523.4150390625 2966.9208984375 2707.739990234375 2659.81640625 2810.0 3072.942626953125 3345.236328125 2714.05908203125 2552.603759765625 2619.870849609375 2856.0 3286.118408203125 3695.337890625 3069.028564453125 2882.7060546875 2699.815185546875 2855.0 2292.96875 2367.216064453125 2240.12841796875 2613.984375 2787.07568359375 2652.0 1529.9954833984375 1726.0653076171875 1516.41748046875 1875.4730224609375 2192.50732421875 1990.999755859375 0.4298771023750305 0.4089196026325226 0.44077399373054504 0.3575398921966553 0.2852456867694855 0.31552284955978394
10.0 886.8760375976562 717.9998168945312 562.826416015625 613.7412719726562 892.923095703125 749.0 1104.9735107421875 940.0000610351562 905.413818359375 954.0682983398438 1218.7081298828125 1103.5 1061.9384765625 907.9998779296875 911.0072021484375 1072.07177734375 1391.3970947265625 1407.0 1464.3443603515625 1432.0001220703125 1411.979736328125 1522.55322265625 1755.0467529296875 1636.5 2599.947998046875 2573.000244140625 2787.35595703125 2435.552001953125 2540.21630859375 2519.5 2935.72314453125 2884.00048828125 3215.855712890625 2735.09228515625 2788.081298828125 2809.5 2832.21533203125 2798.000732421875 3125.484130859375 2869.642578125 2932.791259765625 2948.0 3103.4423828125 3023.0 3426.2109375 2965.4033203125 3020.604248046875 3050.5 2109.0341796875 2008.000244140625 2423.880859375 2640.3603515625 2989.177490234375 2768.0 1306.6524658203125 1228.000244140625 1487.2186279296875 1811.9852294921875 2200.087890625 2064.0 0.4559991657733917 0.509984016418457 0.5493682026863098 0.45622575283050537 0.3556852340698242 0.354656845331192
10.0 849.34228515625 584.5 905.2679443359375 699.2913208007812 940.4891967773438 643.47705078125 1158.810302734375 754.5 1314.684814453125 1068.0887451171875 1232.666748046875 1113.85400390625 1447.0618896484375 891.5 1759.259033203125 1592.5162353515625 1711.62060546875 1547.716796875 1546.80517578125 1056.5 1848.50048828125 1696.415771484375 1879.65966796875 1751.049560546875 2150.25634765625 1426.5 2378.15869140625 2084.101318359375 2247.56298828125 2198.240478515625 2320.7294921875 1623.0 2631.373291015625 2256.703857421875 2408.627197265625 2524.22216796875 2434.8408203125 1453.0 2710.583740234375 2338.14599609375 2429.9326171875 2586.994384765625 2341.267333984375 1551.0 2689.483642578125 2334.487060546875 2484.303955078125 2502.3427734375 2352.73974609375 1423.0 2722.129150390625 2600.88916015625 2985.550537109375 2732.650634765625 1965.192626953125 1249.5 2282.818359375 2265.747802734375 2674.127197265625 2327.3388671875 0.25402408838272095 0.2395075559616089 0.21399468183517456 0.18929487466812134 0.17348438501358032 0.25165775418281555
10.0 781.235107421875 1406.0 1119.318115234375 1061.4447021484375 1087.424560546875 853.5885009765625 1189.1983642578125 1730.0 1790.028076171875 1711.944091796875 1588.482666015625 1403.8154296875 1624.1494140625 2220.0 2605.10693359375 2513.224853515625 2217.687255859375 2195.096435546875 1843.210205078125 2602.0 2812.724609375 2757.946533203125 2492.241455078125 2369.370849609375 2511.615234375 3254.0 3352.34326171875 3211.02783203125 3037.32275390625 2938.435302734375 2740.2255859375 3483.0 3669.93505859375 3472.123779296875 3282.7666015625 3244.913818359375 2657.690673828125 3421.0 3715.517578125 3525.869140625 3262.707275390625 3183.24658203125 2925.57373046875 3591.0 3796.2021484375 3678.59814453125 3445.619384765625 3435.939208984375 2931.387939453125 3534.999755859375 3984.029541015625 4081.5029296875 3913.751953125 3784.1884765625 2212.109130859375 2875.999755859375 3229.36962890625 3366.37255859375 3195.132568359375 3049.56201171875 0.24137693643569946 0.21290546655654907 0.17597493529319763 0.16729658842086792 0.19077113270759583 0.1839463710784912
